system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,u_component_of_wind_10m_2020_10km,u_component_of_wind_10m_2020_1km,u_component_of_wind_10m_2020_5km,u_component_of_wind_10m_2021_10km,u_component_of_wind_10m_2021_1km,u_component_of_wind_10m_2021_5km,u_component_of_wind_10m_2022_10km,u_component_of_wind_10m_2022_1km,u_component_of_wind_10m_2022_5km,u_component_of_wind_10m_2023_10km,u_component_of_wind_10m_2023_1km,u_component_of_wind_10m_2023_5km,u_component_of_wind_10m_2024_10km,u_component_of_wind_10m_2024_1km,u_component_of_wind_10m_2024_5km,v_component_of_wind_10m_2020_10km,v_component_of_wind_10m_2020_1km,v_component_of_wind_10m_2020_5km,v_component_of_wind_10m_2021_10km,v_component_of_wind_10m_2021_1km,v_component_of_wind_10m_2021_5km,v_component_of_wind_10m_2022_10km,v_component_of_wind_10m_2022_1km,v_component_of_wind_10m_2022_5km,v_component_of_wind_10m_2023_10km,v_component_of_wind_10m_2023_1km,v_component_of_wind_10m_2023_5km,v_component_of_wind_10m_2024_10km,v_component_of_wind_10m_2024_1km,v_component_of_wind_10m_2024_5km,.geo
30,80559.1,"Other,Suppliers of CO2","C,PP",44.9589,-90.9608,38,45.296,80642.396,80642.396,1.908401217914763,1.9092968361718314,1.9070456214359024,-0.007628309461805556,-0.012220110212053572,-0.01195738640104825,0.8294115253226466,0.8384772482372466,0.8408793661597403,-0.3392646590490189,-0.3371602637427194,-0.3321062544454164,0.9699108709607803,0.9710431893666586,0.9691063455524598,0.6092760167550787,0.6065745296932402,0.6071575401806901,0.8406625886190504,0.8326850902466547,0.835323362525284,-0.48765048241489145,-0.47948838983263287,-0.47816957520172654,-0.7756644954126347,-0.765840660958063,-0.7697360311135228,0.16917581583457017,0.16462461153666177,0.16725060219409038,"{""type"":""Point"",""coordinates"":[-90.9608,44.95889999999999]}"
31,27845,Minerals,C,30.32903,-97.29207,13,15.496,27873.496,27873.496,1.1091142373655754,1.1142732359114147,1.1166946584500246,1.7581003000070383,1.7704307919456845,1.770433117094494,0.6418591811083152,0.6586560521806989,0.6509376107342301,0.6245041123381606,0.6344874529611497,0.6400386514810982,-0.4641306759921434,-0.4755597682226272,-0.46069920802515285,0.873197018532526,0.8903124389194307,0.8819743296047587,0.15510051452975476,0.18579672064099992,0.15632896291396484,-0.5220295952400492,-0.5164669752120972,-0.5215990970800588,1.7868735025288056,1.8366925886699133,1.7986545523774822,-1.0876730478868522,-1.0770310106731595,-1.0850409912173196,"{""type"":""Point"",""coordinates"":[-97.29207000000001,30.329030000000003]}"
32,4741.81302,Minerals,C,34.323944,-99.818194,2.234175,2.6631366,4746.7103316,4746.7103316,1.2706819665225084,1.256113126164391,1.2629387922282234,0.6880485982790642,0.6711905343191964,0.6782743862459292,0.08610319138515668,0.07761589686075847,0.07803711704529007,1.0351113166238326,1.0057672148659116,1.022077783775044,0.022325899475669708,0.016476597104753767,0.01697073687760499,-0.06647314372848134,-0.08428240390050978,-0.06881654268486843,-1.7076450342908487,-1.7081997451328097,-1.7053217191524979,-0.3859365703177403,-0.36532358328501385,-0.3808263912369741,0.7538725259047678,0.7539550747190203,0.7533590118655005,0.5860241434851111,0.5896937847137451,0.5875417894925954,"{""type"":""Point"",""coordinates"":[-99.81819400000002,34.323944000000004]}"
33,98983.4,Power Plants,C,42.929287,-85.431127,46.75,55.726,99085.876,99085.876,2.387211885500183,2.3815607173102245,2.382237383609987,-0.16250647015319533,-0.1673220679873512,-0.16410513661635814,0.8560390778637809,0.8392154829842704,0.8498105488265117,0.5074390921857276,0.49054620947156635,0.5005423095144003,1.0258156826215936,1.0199904782431466,1.0210621665272979,0.837988658001351,0.8292249668212164,0.8331795463191207,-0.5090208186390828,-0.507931771732512,-0.508891388910626,0.43757257887555717,0.4199634563355219,0.4301402353730041,0.2781978408131031,0.2800112735657465,0.2765772794208552,-0.05984619446017431,-0.07207263083685012,-0.06524106632314326,"{""type"":""Point"",""coordinates"":[-85.431127,42.929286999999995]}"
34,292341.4,Chemicals,C,32.005405,-93.387829,2.5,3.874,292347.774,292347.774,0.7871510638390995,0.7845060995646885,0.7870655836019301,0.6466647909596,0.6227460588727679,0.6448193084028431,0.2827850889093269,0.2680455843607585,0.28169595173427037,0.41333146146118105,0.40254513990311397,0.4124438949694909,-0.4551328905589956,-0.45760090010506765,-0.4551427436054202,0.5773186365928321,0.5683403639566331,0.5765584953446736,0.6871791283439568,0.681431253751119,0.6866621655031554,0.1181121003652523,0.11077679338909331,0.11743081858881135,1.6118571336459697,1.5990013451803298,1.6111761761787242,-0.5724142272944658,-0.5714622792743501,-0.5721179559416042,"{""type"":""Point"",""coordinates"":[-93.387829,32.005405]}"
35,89331.3,Other,C,42.3586,-89.80342,42,50.064,89423.364,89423.364,1.9594707421974082,1.9458772398176647,1.963608843390293,-0.24452904893105734,-0.2497379363529266,-0.24893013018904636,1.5554668078065879,1.5451568194798062,1.563066037098305,0.2922762456144131,0.2913148649155148,0.295796540135586,0.9518550808897811,0.9457707594311426,0.9536497502937007,0.5946889158744547,0.5923426813549466,0.6008089508747672,-0.2635347970532207,-0.26307810109759133,-0.2685062565352536,-0.33797995129575675,-0.3332074653534662,-0.3319307898962369,0.007245092849786236,0.011209539004734585,0.014213481257038732,0.019153476775568393,0.020497356142316545,0.021210196406950627,"{""type"":""Point"",""coordinates"":[-89.80342,42.3586]}"
36,80263.5,Other,C,44.186805,-93.995493,37.75,45.296,80346.546,80346.546,2.6019383899787494,2.6058149258295695,2.6008285080501827,-0.14939324608988777,-0.15070132300967262,-0.15153981932546387,2.0481862913542215,2.0767736117045086,2.05764446581755,0.5658105881552701,0.5502368484224592,0.5660688887845288,1.3152738669103243,1.3182489417848133,1.3142993309016087,0.6545320449969468,0.6653583606084188,0.6541833916941919,1.780167719349564,1.8075322117124284,1.7868982494158685,-0.6191089796960071,-0.6221967231659662,-0.6225880368080122,-2.8556398977977726,-2.8593982548940753,-2.869336752613334,0.484513300321835,0.4882655620574951,0.484406542951894,"{""type"":""Point"",""coordinates"":[-93.99549300000001,44.186805]}"
37,1929528.9,"Other,Waste","C,TT",41.8196,-90.2122,6106.25,10141.834,1945617.234,1945776.984,2.2921029669634483,2.261469687734331,2.279293823704728,-0.457967810229878,-0.44025966099330355,-0.45410114537260937,1.996172212234664,1.9539237930661155,1.979264510792189,0.6264583391848749,0.6082743065697807,0.6179427812549382,1.0474337652472159,1.035545723778861,1.0424194449470159,0.6443089266769558,0.6160698561441331,0.6381507905912989,-0.5950422614282728,-0.569362203280131,-0.588074376553665,-0.4045825610568071,-0.4165088278906686,-0.4044020955945239,0.05728762594458413,0.035943309466044106,0.05387427041560044,0.02202244269072108,0.013164418084280831,0.02023986744081743,"{""type"":""Point"",""coordinates"":[-90.2122,41.819599999999994]}"
38,2728848.3,"Other,Waste","C,II",41.9192,-91.6862,7473,10197.858,2745000.658,2746519.158,2.430454972158834,2.419611777578081,2.426645541107003,-0.635791647488235,-0.6369033086867559,-0.6338236975291418,2.1612314478282366,2.1561390785943892,2.160610738044483,0.6958569943371457,0.6791012457438877,0.6930030386704406,1.0934830002462834,1.0948806149618966,1.093801546769588,0.45060602914772047,0.4442617041724069,0.44737558705466135,-0.367298642478191,-0.3615287769408453,-0.3608209655818906,-0.9009442392758489,-0.8959748574665615,-0.9011453936760179,-0.4568193209472909,-0.4489839133762178,-0.45851779047143526,-0.10348637580028651,-0.10405505271185012,-0.1036473443268468,"{""type"":""Point"",""coordinates"":[-91.6862,41.919200000000004]}"
39,40665.2,Other,C,37.80725,-94.585301,19.25,22.946,40707.396,40707.396,1.388608735155226,1.4108634051822482,1.3922709771789847,-0.535746789834266,-0.5454668317522321,-0.5369662402205623,0.552129799732993,0.5702248300824847,0.5542176625235135,0.7537774838054513,0.7565345139730544,0.7555687283075738,0.14422218765475336,0.15238154502142043,0.14532366803882818,0.4509658820467489,0.445325459752764,0.45057812342942755,-0.20964451228232836,-0.21001045476822627,-0.21033201881986027,-0.8718928445428574,-0.8928940352939424,-0.8751770056738487,0.5218788651605741,0.4922682955151513,0.5179512907119924,0.08598112053304051,0.07557722500392369,0.08429998623093925,"{""type"":""Point"",""coordinates"":[-94.585301,37.80725]}"
40,29796.8,Other,C,41.1494,-83.43295,14,16.688,29827.488,29827.488,3.1439377613573174,3.1547279187611172,3.1451417798944563,0.17849169008815385,0.17872401646205358,0.18100370422527798,2.1967975272858133,2.20599026907058,2.1996501805218944,1.7059883425499232,1.7168558495385307,1.7154270346273952,1.6353616202509522,1.6402239231836229,1.6351468181781477,1.256704459721616,1.2556020362036568,1.2573684363994961,-0.6509540467677841,-0.6549887146268573,-0.6510906903891551,0.5323631719544677,0.5427545649664742,0.5412655374753187,1.384133034425069,1.391292895589556,1.395173152180695,-0.002679051307547982,0.0028204123179117837,0.002214338151806663,"{""type"":""Point"",""coordinates"":[-83.43295,41.1494]}"
41,112700.3,Other,C,39.903884,-91.410552,53,63.176,112816.476,112816.476,1.7614124519552774,1.7818118333816528,1.7611345253584587,-0.6572680369917169,-0.6540018717447916,-0.658387921232007,1.6634026788940255,1.6747896784827823,1.6646871863704022,0.9452942123648359,0.9498648246129354,0.9440881852265242,0.8090455930942924,0.8132963748205275,0.8094989624652233,0.5603259892143604,0.5706044776099068,0.5620401329173274,-0.32044365310285944,-0.3169237034661429,-0.32036622321649355,-0.8687085202146522,-0.8470246621540615,-0.8673602403738561,0.3393859934273357,0.3262846413112822,0.33921578035249816,0.09548138124944147,0.10161017236255464,0.09617960846031105,"{""type"":""Point"",""coordinates"":[-91.410552,39.903884000000005]}"
42,18121,Pulp and Paper,C,34.997921,-85.318581,8.5,10.132,18139.632,18139.632,1.0342149373568155,1.0336930240903581,1.0343697982572082,0.22127358675425698,0.21588788713727677,0.22109229377014325,0.7658284102087244,0.7668713842119489,0.765850517386835,0.7731891198630175,0.7661388317743938,0.7727879215810377,0.37874367629281536,0.3730163687751407,0.37857144896024664,0.5006237963430965,0.4987791776657105,0.5007502758852971,-6.957422354174855E-4,0.01506612982068743,0.0013693355202174854,-0.1276211020736489,-0.12957819870540074,-0.12779641036719064,1.2456509318530422,1.2446639253979637,1.24579082066531,-0.39034139144478186,-0.3815717356545585,-0.3888602413838216,"{""type"":""Point"",""coordinates"":[-85.318581,34.997921]}"
43,108015.5,Other,C,41.626329,-93.583205,167.5,275.352,108458.352,108458.352,2.6598594552434944,2.6242568436123075,2.649310017551154,-0.7428359204097463,-0.7777782621837798,-0.7574045194249575,2.010421114718732,1.978506428854806,1.998583050812183,0.8432519736657392,0.8193774734224591,0.8336219716774904,0.7961621763296504,0.7838163943517775,0.7908335135366912,0.28272178229631395,0.271712411017645,0.2732353834878831,0.13201522607687544,0.10531169459933326,0.12458823008331853,-0.9818337163436354,-1.0050795589174544,-0.995853769806237,-1.1321291910782212,-1.1357776494253249,-1.1417166746122227,0.025019569073051046,0.023432856514340357,0.02382540529817681,"{""type"":""Point"",""coordinates"":[-93.58320500000002,41.626329]}"
44,82223.2,Chemicals,C,33.94516,-78.00117,38.75,46.19,82308.14,82308.14,4.006377200236374,4.079965665226891,4.078410646664253,1.6364882091435065,1.6711338588169644,1.6701817148972404,2.862689758639936,2.915785539717901,2.9145735107231756,2.680118800751801,2.732010006904602,2.7306463161633685,1.9154165409302337,1.9545724164871943,1.953278118788152,1.3720867876963216,1.3812007620221092,1.3813361145965914,0.16903152411350886,0.16438500654129753,0.16514959498272982,0.9953653819955415,1.0118068343117124,1.011381395328436,1.5485007930582888,1.5642926863261633,1.5643788403179981,-0.9324359324823027,-0.9569487004053026,-0.956205797289555,"{""type"":""Point"",""coordinates"":[-78.00117,33.94516]}"
45,62511.6,Other,C,30.8325,-83.248056,29.75,36.058,62577.408,62577.408,1.4118180642194347,1.4386838106882005,1.4286551143730268,0.5114062496883178,0.5206981840587798,0.5170277594791467,1.125854989357048,1.145594528743199,1.1380239778843613,0.7223050820025452,0.7344891968227568,0.7297077210222094,0.2802261199193882,0.28592646689642043,0.28309017390976554,0.5886166979188162,0.6026828118732998,0.5965627280087881,0.4319036508997509,0.4296089183716547,0.4297722694009869,0.6119742606101052,0.6274103266852242,0.6208184987253471,0.9710563930472268,0.9893095436550322,0.9826091051344537,-0.5017473830370767,-0.5153070290883383,-0.5100307597560315,"{""type"":""Point"",""coordinates"":[-83.248056,30.832500000000003]}"
46,915.2,Waste,"C,HH",44.4093,-89.854855,21313.25,0.894,916.594,22229.344,2.326485203220604,2.3206999472209384,2.329195237118816,0.29557879951447347,0.32169160388764884,0.3005807975595573,1.1833101283618435,1.1504947798592704,1.1827348795432178,-0.21845354392726488,-0.23952435879480272,-0.2196488794161495,1.1604015573923578,1.1559768063681466,1.1629948674328383,0.4683046053550926,0.4688094627289545,0.4676070099273805,0.3230104305099209,0.3277092717942737,0.32496720652169087,-0.5047544384106938,-0.5248723881585258,-0.5091190467521082,-0.5316345336780112,-0.5484508730116344,-0.5349688066120876,-0.007630679179323658,-0.005957024438040597,-0.008235408430291776,"{""type"":""Point"",""coordinates"":[-89.85485500000001,44.4093]}"
47,503.6,Waste,"C,HH",42.14,-89.085,128978.5,0.298,504.148,129482.398,2.335906088464678,2.33829551083701,2.3246190724608415,-0.24686836939644557,-0.244110107421875,-0.24099951465234898,1.9922328655853934,1.994648774464925,1.9838032590902588,0.49238149508981094,0.4883809146426973,0.48593527097196965,1.107479828763503,1.1100783688681466,1.102036396237973,0.8171221167361886,0.8141144059953236,0.8134553240944558,-0.5171561085935675,-0.5195982058842977,-0.5108071876516541,-0.16623738099446583,-0.16750573544275194,-0.16850413695727132,0.24221122368073567,0.24037911210741317,0.2362720735560113,0.023931733722201934,0.019735869907197497,0.02504275043540177,"{""type"":""Point"",""coordinates"":[-89.085,42.14]}"
48,692.4,Waste,"C,HH",39.822266,-89.043754,28374.25,0.298,692.948,29066.948,2.167263226887263,2.171931113515581,2.169952426056413,-0.7572710722416738,-0.7680649530319941,-0.7619001754069579,2.1572270964450406,2.1653902644202825,2.1603909818137566,1.1337689616934123,1.1273085560117448,1.1322919311977568,1.1893882819092598,1.190296002796718,1.1901188377996217,0.8751373454210278,0.8752600068137759,0.8751929461194525,-0.5922566229453722,-0.5997344596045358,-0.5937634491062054,-0.6757534698636392,-0.6729146128609067,-0.675180697219574,1.0093450095891119,0.9970406634466988,1.0065148792477296,0.13133731880786936,0.13177025885809035,0.1312146617145073,"{""type"":""Point"",""coordinates"":[-89.043754,39.82226599999999]}"
49,60149.7,Other,C,37.336111,-77.2825,28.5,34.27,60212.47,60212.47,1.757335300627322,1.749704434758141,1.755288347490231,0.4162553914750419,0.42215547107514884,0.4174952443625174,0.8522758539945235,0.8496786526271275,0.852084340696494,1.5442035663525684,1.5294575747989474,1.540960776422633,0.8097514651221174,0.8034639017922538,0.8074247839371882,0.6354646304910503,0.6296400058837164,0.6344156638418156,-1.2278790494181342,-1.2262312741506667,-1.2265333812075996,0.12440600683705821,0.11922580287570045,0.1233909027225475,1.065628646671765,1.0595958857309251,1.06488070111647,-0.38206719239496184,-0.37941080047970727,-0.3816838252362866,"{""type"":""Point"",""coordinates"":[-77.2825,37.33611100000001]}"
50,1227197.4,"Chemicals,Suppliers of CO2","C,G,PP",37.1815,-77.1621,263.25,313.794,559479.744,1227774.444,1.7801288990185318,1.7924116055170696,1.7847747146830366,0.424395865620672,0.4249543689546131,0.42498573544226637,0.8593143620956399,0.8666638646806989,0.8617038445785213,1.5614641222510905,1.574053928965614,1.5654760147253897,0.8470788949618414,0.8609502996717181,0.8517997887605545,0.6452037549030101,0.6524845929372878,0.6476027012883014,-1.2234540954056579,-1.2189506519408453,-1.2244316722806026,0.13969226700694198,0.14723222028641475,0.14101823131636818,1.0792351378859466,1.0909766753514607,1.0832826198130945,-0.347536646943225,-0.33638101532345727,-0.3458970321455636,"{""type"":""Point"",""coordinates"":[-77.1621,37.1815]}"
51,3148488.5,Power Plants,C,17.945,-66.15027,8224.5,14264.366,3170977.366,3170977.366,-2.7218640019137523,-3.040215463865371,-3.040215463865371,-4.043189141726716,-4.45178949265253,-4.45178949265253,-3.985912909964422,-4.383998802730015,-4.383998802730015,-3.912327090568966,-4.339738272485279,-4.339738272485279,-2.6218055878963615,-2.9180210544949485,-2.9180210544949485,-1.638136361459834,-1.7669141235805692,-1.7669141235805692,-1.812916514959099,-1.977783310981024,-1.977783310981024,-1.2159980793051082,-1.3400375899814425,-1.3400375899814425,-1.712321216628056,-1.893380886032468,-1.893380886032468,-0.8452474137293311,-0.9550769556136358,-0.9550769556136358,"{""type"":""Point"",""coordinates"":[-66.15027,17.945]}"
52,1517499.2,Power Plants,"C,D",33.7688,-118.1009,703.75,838.87,5478.08,1519041.82,-0.3313912492109869,-0.2834332954315912,-0.297974985409983,0.19523293984140236,0.3027503603980655,0.27019553628051374,-0.07002104327823706,0.01918781371343704,-0.00785747693257364,-0.0199542721986503,0.11102670147305443,0.07129698616764796,1.0784441589891862,1.2302391529083252,1.1839344619145784,-0.49295951177528907,-0.4690523885545276,-0.47546342167476663,0.12726814978645973,0.13992589428311303,0.13678381859506175,0.008835412648007433,0.035056869188944496,0.027772911354373663,0.8930234786943091,0.9897527751468478,0.9601939971318165,-0.4829385027089607,-0.5167369956061953,-0.5062930114528676,"{""type"":""Point"",""coordinates"":[-118.10090000000002,33.7688]}"
53,1274321.3,Power Plants,"C,D",33.6436,-117.9788,590.75,704.174,5264.48,1275616.224,-0.6025082845998004,-0.5870730252492995,-0.5870730252492995,0.008261274986843061,0.050936744326636904,0.050936744326636904,-0.25357866110009736,-0.21737573260352724,-0.21737573260352724,0.002613512038076932,0.05975135735103062,0.05975135735103062,0.9886025075990009,1.0535685334886824,1.0535685334886824,-0.6098352080299742,-0.6864901326951527,-0.6864901326951527,-0.0282677429755252,-0.10433825424739293,-0.10433825424739293,-0.12056604243044791,-0.18972253231775194,-0.18972253231775194,1.2357681080854728,1.309476721854437,1.309476721854437,-0.41934519583893703,-0.47376243273417157,-0.47376243273417157,"{""type"":""Point"",""coordinates"":[-117.97880000000004,33.643600000000006]}"
54,775115.5,"Power Plants,Suppliers of CO2","C,D,PP",39.5944,-78.7456,2303.5,4015.252,182.4,781434.252,2.0979916845620927,2.015454411506653,2.076752097178728,0.6967233586177933,0.6668802897135416,0.6918012458326178,1.32099150190128,1.2666650272551037,1.306508883451804,1.565257460978174,1.4868899129685902,1.544923014256544,1.5408308058415592,1.490833112171718,1.531483336682721,-0.08980390397165823,-0.04435378596896217,-0.09122764016245749,-0.6521861227160111,-0.6085845572607858,-0.6485161514945956,-0.26622593617948404,-0.2271835860751924,-0.26579106116032863,0.36900160473830856,0.4306547584987822,0.3711530965763134,-0.6576227175531915,-0.6074410506657192,-0.6587583424844147,"{""type"":""Point"",""coordinates"":[-78.7456,39.5944]}"
55,47063,Petroleum and Natural Gas Systems,C,38.60055,-90.1729,22.25,26.522,47111.772,47111.772,1.5178869094411216,1.515237882023766,1.5188703670180492,-0.35288341454236505,-0.3550502232142857,-0.35350765002313805,1.4008973622579795,1.4025714283897763,1.4023041426097058,0.7199990477507622,0.7160667521612984,0.7204100521599375,0.6497117535259304,0.6476687590281169,0.6502205885799643,0.4870298672934356,0.48579903443654376,0.4878341280209477,-0.23692793224138575,-0.23491425173623223,-0.23747884125105873,-0.8262839353610435,-0.8241786218824841,-0.8274864650631062,0.8890733342124746,0.8930672747748237,0.8903013613996604,-0.0792630572434653,-0.08056087720961798,-0.07931376805011957,"{""type"":""Point"",""coordinates"":[-90.17290000000001,38.600550000000005]}"
56,5746.1,Power Plants,"C,D",44.7258,-75.4417,2.75,3.278,5752.128,5752.128,1.583933157292935,1.5740946644828433,1.582275866651211,-0.22081371990134957,-0.21981520879836308,-0.21967350706762198,0.8299965977169927,0.8368380183265323,0.8355176789419991,0.49718765499821804,0.49059561888376874,0.49494930432767287,0.716734134492319,0.7003290199098133,0.7099872365289805,0.581549249195978,0.5599058866500854,0.5718622377940586,-0.9704868278423099,-0.9812129054750715,-0.9772790702832799,0.18531320811618762,0.1684462967373076,0.1775654732775526,-0.02196629006729154,-0.036115958577110654,-0.027571075627592957,-0.1201935413940913,-0.11934290613446917,-0.11968212873757292,"{""type"":""Point"",""coordinates"":[-75.4417,44.7258]}"
57,23437.7,Other,C,43.10102,-94.65419,11,13.112,23461.812,23461.812,2.932681032667444,2.931464804921832,2.932572854048781,-0.0040794456525995665,0.0028323218936011888,-0.0032014392671130963,2.1047179005537546,2.1079172361464726,2.1055591800225475,0.6375160490724794,0.6465962466739473,0.6390013499234718,1.068291105059636,1.072409795579456,1.0687297012860602,0.27958370482621536,0.28302891027359733,0.2803644942648617,1.3617483928752545,1.3738454557600477,1.3650399665142916,-1.0277677138698404,-1.0266976299740018,-1.0266826268436626,-2.893449233834931,-2.9140264635994324,-2.8983572830809066,0.2576357848610223,0.26046317645481654,0.25860940043467906,"{""type"":""Point"",""coordinates"":[-94.65419,43.10102]}"
58,70442.3,Other,C,42.669167,-93.904444,33.25,39.634,70515.184,70515.184,2.6545968894345187,2.654399491491772,2.655333657356369,-0.45962336311388186,-0.46715291341145837,-0.46452188221009455,2.012718356820258,2.0051983067778503,2.011042300141394,0.5810006938979168,0.5867841186977569,0.5838743096202053,0.9407080874819934,0.9303850559961228,0.9369356161436695,0.35674960833813607,0.35334797051488137,0.35498634906458826,0.9755601777660016,0.9675927154060935,0.9673899200713597,-1.0711203237566445,-1.0717938911347162,-1.0718837640024055,-1.7958497725850213,-1.7937943473154183,-1.7885024758497667,0.21018251661114326,0.20870818734979954,0.20815007735569438,"{""type"":""Point"",""coordinates"":[-93.904444,42.669166999999995]}"
59,27819.8,Other,C,43.182248,-95.856177,13,15.496,27848.296,27848.296,2.830370529448781,2.8313433158965338,2.827476038561239,-0.33153054117349173,-0.345855712890625,-0.3387953192640693,1.897333665325244,1.90710110891433,1.8983483240201877,0.1648703100066627,0.1837573562349592,0.16761080950369564,0.9617578603573084,0.9634951750437418,0.962138490346603,0.26081136810772465,0.2652543101991926,0.2632804570259986,1.4813254323667755,1.4891937630517142,1.4855226833582957,-0.6397497906535823,-0.6343345812388829,-0.6362280054009838,-3.6287148875749486,-3.5720743849163963,-3.612492433461276,0.3972017080749358,0.39976400420779273,0.3990965675998044,"{""type"":""Point"",""coordinates"":[-95.856177,43.182247999999994]}"
60,38851.5,Other,C,44.93265,-96.056491,18.25,21.754,38891.504,38891.504,5.147537437817573,5.064657466752188,5.11534710640124,0.21765037964156228,0.1661129906063988,0.2022757253132703,1.710849341929696,1.687795979636056,1.7043326914823098,1.7970624871832295,1.7524044684001379,1.7808852238502046,1.2752108676657492,1.2649187474023729,1.2733338271293697,-0.05252304215771184,-0.10766758805229551,-0.07585194695038394,1.4436728539262376,1.4398250409534998,1.4444262236450511,-1.3349604637677401,-1.3484836930320376,-1.3393756907917003,-3.4271553392756515,-3.4391921304521107,-3.432940284161041,-0.1307128516977255,-0.1393798760005406,-0.13335369462008645,"{""type"":""Point"",""coordinates"":[-96.05649100000001,44.93265]}"
