system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),LST_2020_10km,LST_2020_1km,LST_2020_5km,LST_2021_10km,LST_2021_1km,LST_2021_5km,LST_2022_10km,LST_2022_1km,LST_2022_5km,LST_2023_10km,LST_2023_1km,LST_2023_5km,LST_2024_10km,LST_2024_1km,LST_2024_5km,Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,.geo
2962,75828.2,Petroleum and Natural Gas Systems,"C,W-PROC",41.069293233284185,40.15043057050596,40.70168768023594,37.215531919568704,37.282833563996135,37.5202372507332,39.188702977485654,39.23020093290278,39.37798612132278,39.264699442691274,37.85209903121639,38.64110255475498,38.97503186954922,38.56499461786871,38.96401650154402,31.786111,-103.680555,3405.5,44.7,45626.628,79278.4,"{""type"":""Point"",""coordinates"":[-103.680555,31.78611099999999]}"
2963,266963.6,Petroleum and Natural Gas Systems,"C,W-PROC",40.94313495925582,40.13527567567571,40.499227672509065,37.08188442239147,37.14724324324328,37.060671526795055,39.1425739117076,39.78257451737453,39.47101011233435,39.240370884833574,39.329515315315355,39.135654523493024,38.56480431101013,38.24589189189195,38.14941800677564,31.775218,-103.622565,5617,60.196,62848.664,272640.796,"{""type"":""Point"",""coordinates"":[-103.622565,31.775218]}"
2964,31426.62374554341,Petroleum and Natural Gas Systems,"C,W-PROC",33.5025244105165,32.64316184351558,32.705874980236615,31.60888640442651,31.50918185066098,31.25747405089416,36.37645449777084,35.64140177614459,35.68611265761969,34.5159378937439,33.74727224008579,33.88374778393099,34.30852161661902,33.90049660593072,33.602121975684355,31.25577,-100.89031,1279.5790974712,17.642389469525607,31286.137345576,32723.845232484135,"{""type"":""Point"",""coordinates"":[-100.89031,31.25577]}"
2965,39044.4,Petroleum and Natural Gas Systems,"C,W-PROC",39.377465618545564,38.881906810035865,39.064481588142236,35.93090435951433,35.7423790322581,35.75903853565429,37.10982720408866,35.61900806451615,36.5009306896159,37.07566060959055,35.775127240143384,36.48400730332283,35.874486372595115,35.26645232974913,35.37222717889586,32.179202,-102.193377,4884.75,19.966,13633.848,43949.116,"{""type"":""Point"",""coordinates"":[-102.193377,32.179202000000004]}"
2966,205319.5522024538,Petroleum and Natural Gas Systems,"C,W-PROC",39.83508219075361,40.01435334047877,39.87977977444582,36.199584437524244,35.74875401929265,36.10866069509029,39.89616488849578,39.12730546623796,39.724753729036046,39.30924580320448,39.26362808145768,39.2505806495536,37.889118503691925,37.88614561322925,38.01679996703504,31.502598,-101.911987,8398.498818964776,100.74183855055331,153659.964339988,213818.79285996914,"{""type"":""Point"",""coordinates"":[-101.91198700000001,31.502598]}"
2967,62552.1745391843,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","C,PP,UU,W-PROC",39.33581595513533,38.81506326825744,38.94214148966248,36.606274473800646,35.97377982646423,36.06331948746632,37.472136493140695,37.51834779464934,37.23656304135837,38.757302012745924,38.435011930585716,38.59274005478118,37.91308858764771,37.82592950108464,37.7875605368718,31.499865,-102.641279,1843.4776562236,33.13289403623588,31320.38205058,64428.785089444136,"{""type"":""Point"",""coordinates"":[-102.64127900000001,31.499865]}"
2968,855622,Petroleum and Natural Gas Systems,"C,W-PROC",36.23476890839799,37.13867538564724,36.06531598721949,34.69178912757195,35.492340710932275,34.73754391095971,32.03624922185833,32.712593896713656,32.10964402452171,32.06218487029854,33.98352364185113,32.52308636197409,32.86761137085255,33.86380415828306,33.17753411864343,36.7367,-107.9417,861.25,106.684,190510.284,856589.934,"{""type"":""Point"",""coordinates"":[-107.9417,36.7367]}"
2969,20531.4,Petroleum and Natural Gas Systems,"C,W-PROC",31.88715416347941,31.624085553278707,31.560439341960738,29.10972572198905,29.533580942622972,29.14015908000605,32.72126954468774,32.33147540983609,32.33568682629104,30.011900842224723,30.30800631830604,30.141729683238086,30.754003545281925,31.109187500000036,30.75746990791054,35.4006,-100.1297,6198.25,11.324,15650.392,26740.974,"{""type"":""Point"",""coordinates"":[-100.1297,35.40059999999999]}"
2970,153152.2,Petroleum and Natural Gas Systems,"C,W-PROC",42.16670887478453,42.13128804347831,42.324997226402935,37.889787841452076,37.89884565217395,38.09248335534603,40.568256677045355,41.08371014492757,40.91223377904734,40.86326324482808,41.867039130434826,41.40403095801214,39.96559322172681,40.25970289855075,40.290247841222104,31.5225,-103.465278,22660.75,73.606,51573.156,175886.556,"{""type"":""Point"",""coordinates"":[-103.465278,31.522499999999997]}"
2971,81388.8,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",20.664996441067647,20.899311023622072,20.494342098433858,19.461422942223713,19.553992782152278,19.624287198152295,20.746826207130123,21.374681758530215,20.973021526723524,19.41398451719665,19.520859580052527,19.47562643543931,20.835342936775874,21.35345997375331,20.94477765450843,39.499528,-80.561761,34714,46.19,73705.124,116148.99,"{""type"":""Point"",""coordinates"":[-80.561761,39.499528]}"
2972,2708223.9,Petroleum and Natural Gas Systems,"C,W-PROC",28.647419781096986,29.623828799419694,28.72297866089267,25.874846920923755,25.838070366340247,25.717627837802404,28.198474267615612,28.394310845121552,28.187029584590977,29.71124264439424,30.41572905331886,29.694191038595605,28.780624748512984,28.833754080522336,28.70518705801733,29.857654,-94.910674,9770.75,1643.768,2487731.096,2719638.418,"{""type"":""Point"",""coordinates"":[-94.91067400000001,29.857654]}"
2973,1098289.5314992992,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",28.690250774052984,29.259368191721162,28.950299418223214,26.06106133734994,26.07220043572989,25.755030619832944,28.313193109855373,28.219386347131476,28.453334499803184,29.809312298830047,29.06693355119828,29.951998527331885,28.72995124932204,28.722783224400892,28.922353170610833,29.843056,-94.895278,1108.42473912012,614.7317759667919,1081716.3532230067,1100012.6880143862,"{""type"":""Point"",""coordinates"":[-94.895278,29.843055999999997]}"
2974,291367.3,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",28.75397061750267,29.336937840785197,28.865958244017694,26.008991532621113,25.76853871319523,25.73869292911618,28.3088631727599,27.89659578335155,28.31732286335071,29.834594742633058,29.746766630316277,29.823848856030473,28.829398101674194,28.38922937113779,28.795227233620622,29.85,-94.91,1854.25,171.946,232018.924,293393.496,"{""type"":""Point"",""coordinates"":[-94.91,29.85]}"
2975,79992.6259433226,"Injection of CO2,Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Suppliers of CO2","C,NN-FRAC,PP,UU,W-PROC",38.12041555533982,37.15092790863672,37.73403624481361,34.161732999499,33.48301641684514,33.78136105733345,38.25767459373554,37.95282369735906,37.94284925726102,35.01591463578671,34.55589721627414,35.14997279691861,37.079192189386,36.85895610278377,37.21219605760653,32.624135,-103.292931,3092.0213228711,44.260584458072,64271.747517208,83128.90785065177,"{""type"":""Point"",""coordinates"":[-103.29293100000001,32.624135]}"
2976,103759.4,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","C,NN-FRAC,W-PROC",21.781299305683184,21.582095789135355,21.53660790040362,20.26651916946297,20.08450337512058,20.118497930447592,20.626552865104625,20.30699453551915,20.081758990625804,19.9386113066631,19.31717132754745,19.65395748713785,21.012684075471416,20.84663162970109,20.77076614702206,39.910834,-80.798034,322.25,50.66,80218.848,104132.31,"{""type"":""Point"",""coordinates"":[-80.798034,39.91083400000001]}"
2977,29230.6,Petroleum and Natural Gas Systems,"C,W-PROC",23.692160036691593,23.307462081128783,23.487461599501252,24.03907533805086,23.35124338624342,23.835373349203685,25.279828957620627,25.191283950617308,25.107908802357922,26.216750074880682,26.121897707231085,26.081521637476662,24.576142025613255,24.27081834215171,24.48196802556258,32.57421,-92.68162,1897,5.066,9104.116,31132.666,"{""type"":""Point"",""coordinates"":[-92.68162,32.57421]}"
2978,23254.8,Petroleum and Natural Gas Systems,"C,W-NGTC",19.82844685020107,20.219078525641038,19.493749388816017,21.336638694490915,21.59366666666671,20.940667329318853,21.25589906298407,21.12625641025645,20.949871394014295,21.61375642064775,21.47202564102567,21.398119129416642,20.541942225542744,19.92815945512822,19.99216545716568,40.06251,-76.57777,4228.5,13.112,23274.012,27496.412,"{""type"":""Point"",""coordinates"":[-76.57777,40.06251]}"
2979,31859,Petroleum and Natural Gas Systems,"C,W-NGTC",32.4434741241252,33.273203371970524,32.34583868828402,29.531581873457984,30.359996487530758,29.283827313171418,33.749460397416726,34.36772391991573,33.80823533561928,32.840677640676184,33.38138040042151,32.58627524023202,31.272356302811545,32.3125544683627,31.187920532451262,32.92548,-96.81613,576.5,17.88,31891.48,32453.38,"{""type"":""Point"",""coordinates"":[-96.81613,32.92548]}"
2980,4333.8,Petroleum and Natural Gas Systems,"C,W-NGTC",29.19299630519641,29.95726512226515,29.685815274653017,28.357205263696088,29.583532818532866,28.87269144449177,24.221846323989396,26.951303088803126,25.461574572095643,24.726653638931396,25.909102316602358,25.27685070747724,25.980490127460733,26.034501287001305,26.168466504699644,39.891773,-108.290437,4075.25,2.384,4332.884,8411.434,"{""type"":""Point"",""coordinates"":[-108.29043700000001,39.89177300000001]}"
2981,3442.4,Petroleum and Natural Gas Systems,"C,W-NGTC",24.03999699561879,23.482076037613517,23.90898591796878,22.9119154867228,22.808334954604426,23.096294856770864,24.383781403014904,24.46567769131001,24.486599162946476,25.79114575968858,25.6759841115435,25.76497347656253,24.54950866601943,24.572435149156977,24.646838561197967,39.234933,-91.744148,421.5,1.788,3445.188,3865.688,"{""type"":""Point"",""coordinates"":[-91.744148,39.234933]}"
2982,61858.2,Petroleum and Natural Gas Systems,"C,W-NGTC",24.918894187025327,24.897537473233427,24.911926505972364,25.319491655569454,25.14952962169881,25.33353334192665,26.50718069576303,26.095899714489672,26.633223554180667,27.325570480701014,27.064029264810884,27.199478409383882,25.979589662100953,25.6648768736617,25.73834384577931,31.587984297690667,-93.00473004187481,3850.5,34.866,61915.516,65743.566,"{""type"":""Point"",""coordinates"":[-93.00473004187481,31.587984297690667]}"
2983,75245.6,Petroleum and Natural Gas Systems,"C,W-NGTC",21.338075310970158,20.926254263565927,21.34068546421804,21.096300569498148,20.602027906976755,21.03034123710066,22.731135605265393,22.338207751938015,22.784655374685666,22.068769183623605,21.983811472868236,22.121064186696017,21.854359484505608,21.66375503875972,21.847819349540874,42.5434,-83.5645,2421.25,42.018,75321.868,77708.868,"{""type"":""Point"",""coordinates"":[-83.5645,42.54339999999999]}"
2984,42497,Petroleum and Natural Gas Systems,"C,W-NGTC",17.45640304589295,17.247681297709946,17.30965900361431,17.929545593996355,17.963921755725213,17.704192124120066,17.447252652008107,17.242337786259576,17.43877076328287,18.651041047183053,18.98126908396947,18.849201405417684,17.352232931469686,17.764267175572538,17.444230659765537,41.527313,-74.884444,317.5,23.84,42540.84,42838.34,"{""type"":""Point"",""coordinates"":[-74.884444,41.527313]}"
2985,36101,Petroleum and Natural Gas Systems,"C,W-NGTC",21.623367617339458,21.454856081708485,21.172927860603593,17.82560599104891,17.286323119777187,17.30508725621552,20.5611882397452,19.84803621169919,20.12644127464535,19.507727558922745,18.37930640668526,18.589701341404197,18.888665475601098,18.81759300526156,18.385822966319907,42.18826,-76.97822,628,20.264,36138.264,36749.264,"{""type"":""Point"",""coordinates"":[-76.97822,42.18826]}"
2986,33246.8,Petroleum and Natural Gas Systems,"C,W-NGTC",31.27514839582198,32.020732376395564,31.513580596957773,31.57312079661564,33.5297575757576,32.37926568067746,26.527044647190326,27.299454545454577,27.022435061368938,28.0519251564496,28.82320893141948,28.582766159623016,29.330262595785474,30.789818181818216,29.679901729495242,40.5682,-109.3322,415,18.774,33280.624,33680.574,"{""type"":""Point"",""coordinates"":[-109.3322,40.56819999999999]}"
2987,67521.5,Petroleum and Natural Gas Systems,"C,W-NGTC",26.987999713645113,27.63523316912976,27.805132262492087,25.6012145725315,26.935484400656836,26.712383256289748,23.08590607881397,24.7081247947455,24.003546782944248,20.34514224468076,22.814374384236483,21.103511304043835,24.23277772223249,25.88419638752054,25.274591086250002,39.6533,-110.9802,598.75,37.846,67590.396,68158.096,"{""type"":""Point"",""coordinates"":[-110.98020000000001,39.65330000000001]}"
2988,104460.8,Petroleum and Natural Gas Systems,"C,W-NGTC",28.997862947136486,28.98740873389887,29.321850466121905,28.34323790668387,28.04268143261078,28.75884616899056,28.556375391716404,29.037717247879396,29.388160845761757,26.651595006166804,25.830449261702828,26.96901728022152,27.106848629374777,27.407983663210832,27.575679692907975,41.5222,-109.3128,8221,58.408,104558.608,112740.208,"{""type"":""Point"",""coordinates"":[-109.31280000000001,41.5222]}"
2989,22888.7,Petroleum and Natural Gas Systems,"C,W-NGTC",28.979230038836388,34.01300130463147,31.12737771996832,27.297586764601512,33.92545335942598,29.93383833139611,24.397807443421684,29.496056751467727,26.499079684876687,22.917618307044346,27.811219830397942,25.056830879504076,25.989407006570193,30.384212818003945,27.732639673622284,39.819611,-111.464628,419.75,12.814,22911.764,23321.264,"{""type"":""Point"",""coordinates"":[-111.464628,39.819611]}"
2990,49511,Petroleum and Natural Gas Systems,"C,W-NGTC",28.47699180540234,28.672444557133232,28.47812338475836,27.48010593678617,27.33937119675461,27.376014371771703,32.98047044001906,33.446296484110896,33.752586597135384,29.696340466983493,29.075604462474686,29.85200083106294,27.76864314516934,27.639001014198808,27.771886763157568,37.575959,-99.478382,5545.75,27.714,49560.264,55084.464,"{""type"":""Point"",""coordinates"":[-99.478382,37.575959]}"
2991,20034.2,Petroleum and Natural Gas Systems,"C,W-UNSTG",26.15576936570215,25.179499455930383,25.577280923027637,24.38785449839534,23.240703663402275,23.758176328291256,26.252805094082287,24.921962277838258,25.678571959429952,27.466004092762,26.259207471889777,26.89062924426572,26.03772371397662,25.12230322814657,25.584503431844052,29.907049,-94.703384,3083.5,11.324,20051.324,23129.024,"{""type"":""Point"",""coordinates"":[-94.703384,29.907049]}"
2992,61309.8,Petroleum and Natural Gas Systems,"C,W-UNSTG",28.857414079601046,33.124891130323434,30.646240290738287,27.04610125879542,31.603727185398682,29.430058909414118,25.044963747771448,30.385321805955847,27.38234704500733,23.511992088115704,26.71091898815243,24.80317977528093,25.99554538184878,27.871119116234414,26.92961718493532,40.9917,-109.2136,10488.75,34.568,61361.068,71833.118,"{""type"":""Point"",""coordinates"":[-109.2136,40.9917]}"
2993,2024865.2,Power Plants,"C,D",23.380280390827885,20.788109161793408,22.04327998699339,22.54165702639956,20.042446393762223,21.241684129989903,23.71223376951059,20.34989139515459,22.259947988479865,21.544097222408034,18.46859649122811,20.032129310839537,22.557026071417454,19.591710526315804,20.958966029724028,36.8042,-121.7775,990.5,1180.676,0,2027036.376,"{""type"":""Point"",""coordinates"":[-121.77749999999999,36.80420000000001]}"
2994,1118064.3,Chemicals,"C,X",28.263810406799653,28.804431842966213,28.21183345723285,26.9150807416293,27.473122500908786,26.829996428779687,28.8228696277898,29.39579607415488,28.698122313775986,30.58709402681775,31.446655761541297,30.841624497113894,28.171455188913985,28.50291166848422,28.07475571395257,29.892778,-93.973333,5953,7416.922,1090407.832,1131434.222,"{""type"":""Point"",""coordinates"":[-93.973333,29.892778000000003]}"
2995,3533294.4,Power Plants,"C,D",18.165575138240317,19.08233463035022,17.747511038174533,18.44669736075717,18.873621919584966,18.025264694773348,18.69648824876089,18.53737354085605,17.836464814597775,18.363100759100437,19.112812905317792,17.926919144557782,19.249459090596147,21.109065869927782,18.939158780395722,39.2014,-79.2667,10602,18395.838,3513.044,3562292.238,"{""type"":""Point"",""coordinates"":[-79.2667,39.2014]}"
2996,402626.4,Power Plants,"C,D",30.556581141281306,25.02741001064965,28.84698310982856,27.856396727326917,21.500362087326977,25.804798527414725,31.92661106632726,25.329811856585064,29.741964260453823,30.575621985928468,24.446134185303553,28.484787953375196,29.89416450643475,25.030841320553815,28.169644903242258,32.7253,-96.9361,187,222.904,12075.604,403036.304,"{""type"":""Point"",""coordinates"":[-96.93610000000001,32.7253]}"
2997,4831193.9,Power Plants,"C,D",21.75720583027698,22.670778543307105,21.613151878745807,21.3202820202397,22.528361220472465,21.63132375050663,20.80507223637417,21.415623359580078,20.631833167113992,20.714860072279834,22.820511811023653,21.00952759148137,21.398815062427946,22.26289173228349,21.385317436038257,38.9794,-81.9344,14231.75,24689.002,21844.898,4870114.652,"{""type"":""Point"",""coordinates"":[-81.9344,38.97939999999999]}"
